,Fiscal Year,Library,County,Principal Public?,AENGLC Rank,Population of Service Area,Total Library Visits,Library Visits Per Capita Served,Total Registered Borrowers,Percent of Residents with Library Cards,Reference Questions,Reference Questions Per Capita Served,Total Circulation,Circulation Per Capita Served,Total Programs (Synchronous + Prerecorded),Total Program Attendance & Views,Total Collection,Collection Per Capita Served,Total Operating Income,Wages & Salaries Expenditures,Population Bin
3143,2013,Essex,Middlesex,P,23.0,6648.0,62634.0,9.4,2530.0,0.38,4750.0,0.7,71673.0,10.8,350.0,7471.0,43956.0,6.6,527726.0,280636.0,"(483.934, 15438.6]"
3144,2013,Essex - Ivoryton,Middlesex,N,84.5308740978348,21222.776174062903,108243.81620957839,5.409180655736961,9394.4204,0.4818531889290012,20040.20407729879,0.7465547060014956,151043.6314330958,7.838627452767229,412.53696576868543,9126.116605616606,83112.3281921241,5.430722671096042,923693.7385263783,558367.0520278732,"(15438.6, 30245.2]"
3145,2013,Fairfield,Fairfield,P,20.0,60450.0,539966.0,8.9,30857.0,0.51,100899.0,1.7,932080.0,15.4,1620.0,37168.0,317627.0,5.3,4431922.0,2374387.0,"(59858.4, 74665.0]"
3146,2013,Fairfield - Pequot,Fairfield,N,20.0,21222.776174062903,114400.0,1.9,1658.0,0.03,9152.0,0.2,41169.0,0.7,533.0,18700.0,133559.0,2.2,1061225.0,594318.0,"(15438.6, 30245.2]"
3147,2013,Farmington,Hartford,P,31.0,25529.0,204241.0,8.0,19283.0,0.76,42095.0,1.6,433259.0,17.0,1234.0,26695.0,201241.0,7.9,2480301.0,1349997.0,"(15438.6, 30245.2]"
3148,2013,Franklin - Janet Carlson,New London,P,85.0,1991.0,6354.0,3.2,1886.0,0.95,180.0,0.1,12869.0,6.5,246.0,2681.0,30466.0,15.3,62028.0,39357.0,"(483.934, 15438.6]"
3149,2013,Glastonbury - East,Hartford,N,35.0,21222.776174062903,4000.0,0.1,300.0,0.01,20040.20407729879,0.7465547060014956,7030.0,0.2,2.0,20.0,13846.0,0.4,17964.0,558367.0520278732,"(15438.6, 30245.2]"
3150,2013,Glastonbury - Welles-T.,Hartford,P,35.0,34698.0,368534.0,10.6,17291.0,0.5,16588.0,0.5,470070.0,13.5,662.0,13429.0,154191.0,4.4,1764393.0,854720.0,"(30245.2, 45051.8]"
3151,2013,Goshen,Litchfield,P,30.0,2952.0,12991.0,4.4,2750.0,0.93,280.0,0.1,24936.0,8.4,168.0,1375.0,31345.0,10.6,141687.0,102246.0,"(483.934, 15438.6]"
3152,2013,Granby,Hartford,P,72.0,11316.0,63665.0,5.6,7754.0,0.69,14177.0,1.3,132215.0,11.7,270.0,3721.0,71388.0,6.3,462804.0,343145.0,"(483.934, 15438.6]"
3153,2013,Greenwich,Fairfield,P,1.0,62256.0,723763.0,11.6,34356.0,0.55,183394.0,2.9,1399315.0,22.5,1561.0,52909.0,445961.0,7.2,9814752.0,5653835.0,"(59858.4, 74665.0]"
3154,2013,Greenwich - Perrot,Fairfield,N,1.0,21222.776174062903,191569.0,12.8,6287.0,0.42,40988.0,2.7,248371.0,16.6,421.0,13147.0,71442.0,4.8,1611529.0,1059531.0,"(15438.6, 30245.2]"
3155,2013,Griswold - Slater,New London,P,148.0,16341.0,34212.0,2.1,5603.0,0.34,2600.0,0.2,35301.0,2.2,71.0,1839.0,25537.0,1.6,120581.0,80569.0,"(15438.6, 30245.2]"
3156,2013,Groton,New London,P,107.0,39896.0,225558.0,5.7,19017.0,0.48,33852.0,0.8,354918.0,8.9,605.0,18782.0,148025.0,3.7,1691975.0,1391001.0,"(30245.2, 45051.8]"
3157,2013,Groton - Bill,New London,N,107.0,10000.0,24000.0,2.4,1594.0,0.16,1300.0,0.1,25100.0,2.5,87.0,1650.0,20504.0,2.1,215985.0,123134.0,"(483.934, 15438.6]"
3158,2013,Groton - Mystic,New London,N,107.0,21222.776174062903,83500.0,6.2,2975.0,0.22,1700.0,0.1,78714.0,5.8,474.0,7058.0,45998.0,3.4,516280.0,254510.0,"(15438.6, 30245.2]"
3159,2013,Guilford,New Haven,P,33.0,22403.0,132160.0,5.9,15285.0,0.68,12128.0,0.5,299561.0,13.4,3339.0,30576.0,107526.0,4.8,1346031.0,836492.0,"(15438.6, 30245.2]"
3160,2013,Haddam - Brainerd,Middlesex,P,67.0,8358.0,41491.0,5.0,4006.0,0.48,812.0,0.1,64788.0,7.8,181.0,2615.0,49306.0,5.9,406419.0,237648.0,"(483.934, 15438.6]"
3161,2013,Hamden,New Haven,P,127.0,60863.0,252876.0,4.2,22038.0,0.36,25828.0,0.4,416576.0,6.8,316.0,5622.0,193492.0,3.2,1885315.0,1465738.0,"(59858.4, 74665.0]"
3162,2013,Hampton - Fletcher,Windham,P,132.0,1869.0,3098.0,1.7,910.0,0.49,370.0,0.2,3180.0,1.7,8.0,494.0,16147.0,8.6,47526.0,17680.0,"(483.934, 15438.6]"
3163,2013,Hartford,Hartford,P,169.0,124893.0,833651.0,6.7,51980.0,0.42,190873.0,1.5,559271.0,4.5,8265.0,98365.0,487243.0,3.9,9908538.0,4796886.0,"(119084.8, 133891.4]"
3164,2013,Hartland,Hartford,P,101.0,2132.0,1023.0,0.5,718.0,0.34,20040.20407729879,0.7465547060014956,1189.0,0.6,5.0,120.0,6548.0,3.1,7932.0,558367.0520278732,"(483.934, 15438.6]"
3165,2013,Harwinton,Litchfield,P,69.0,5600.0,24287.0,4.3,2238.0,0.4,1814.0,0.3,47454.0,8.5,212.0,5669.0,40275.0,7.2,183997.0,139625.0,"(483.934, 15438.6]"
3166,2013,Hebron - Douglas,Tolland,P,91.0,9624.0,46852.0,4.9,5855.0,0.61,3484.0,0.4,60015.0,6.2,153.0,2635.0,46336.0,4.8,376227.0,223754.0,"(483.934, 15438.6]"
3167,2013,Kent,Litchfield,P,18.0,2951.0,37723.0,12.8,1268.0,0.43,632.0,0.2,39998.0,13.6,382.0,5846.0,28871.0,9.8,244928.0,142100.0,"(483.934, 15438.6]"
3168,2013,Killingly,Windham,P,155.0,17269.0,97591.0,5.7,6502.0,0.38,1465.0,0.1,104596.0,6.1,534.0,12194.0,82803.0,4.8,723226.0,429188.0,"(15438.6, 30245.2]"
3169,2013,Killingworth,Middlesex,P,52.0,6504.0,29820.0,4.6,3097.0,0.48,1879.0,0.3,55584.0,8.5,544.0,5615.0,33282.0,5.1,310753.0,172015.0,"(483.934, 15438.6]"
3170,2013,Lebanon - JonTrumbull,New London,P,110.0,7326.0,41600.0,5.7,2091.0,0.29,1765.0,0.2,78446.0,10.7,153.0,3141.0,54513.0,7.4,279501.0,139208.0,"(483.934, 15438.6]"
3171,2013,Ledyard,New London,P,129.0,15077.0,83664.0,5.5,6573.0,0.44,7895.0,0.5,156586.0,10.4,467.0,9189.0,79045.0,5.2,585878.0,417860.0,"(483.934, 15438.6]"
3172,2013,Litchfield - OWL,Litchfield,P,51.0,8353.0,82569.0,9.9,4068.0,0.49,6300.0,0.8,158526.0,19.0,386.0,13201.0,75023.0,9.0,717259.0,363282.0,"(483.934, 15438.6]"
3173,2013,Lyme,New London,P,10.0,2403.0,12011.0,5.0,1159.0,0.48,809.0,0.3,15287.0,6.4,51.0,540.0,26884.0,11.2,195916.0,101261.0,"(483.934, 15438.6]"
3174,2013,Madison - E.C.Scranton,New Haven,P,25.0,18291.0,92984.0,5.1,11232.0,0.61,17894.0,1.0,228805.0,12.5,839.0,12907.0,116276.0,6.4,1451315.0,690309.0,"(15438.6, 30245.2]"
3175,2013,Manchester,Hartford,P,128.0,58289.0,361449.0,6.2,25822.0,0.44,58325.0,1.0,777936.0,13.3,969.0,27449.0,241879.0,4.1,2925305.0,1654225.0,"(45051.8, 59858.4]"
3176,2013,Mansfield,Tolland,P,147.0,25648.0,82293.0,3.2,8411.0,0.33,12440.0,0.5,224930.0,8.8,299.0,10922.0,80993.0,3.2,785413.0,495450.0,"(15438.6, 30245.2]"
3177,2013,Marlborough-Richmond,Hartford,P,62.0,6433.0,56068.0,8.7,2572.0,0.4,4279.0,0.7,118938.0,18.5,195.0,3797.0,50074.0,7.8,359374.0,206022.0,"(483.934, 15438.6]"
3178,2013,Meriden,New Haven,P,159.0,60638.0,313893.0,5.2,21627.0,0.36,54673.0,0.9,246213.0,4.1,1313.0,15463.0,256497.0,4.2,2139074.0,1568326.0,"(59858.4, 74665.0]"
3179,2013,Middlebury,New Haven,P,42.0,7572.0,53900.0,7.1,3407.0,0.45,5778.0,0.8,87448.0,11.5,610.0,9154.0,64579.0,8.5,398983.0,263733.0,"(483.934, 15438.6]"
3180,2013,Middlefield - Levi Coe,Middlesex,P,89.0,4416.0,12114.0,2.7,1537.0,0.35,2626.0,0.6,28107.0,6.4,104.0,1114.0,22420.0,5.1,292518.0,147923.0,"(483.934, 15438.6]"
3181,2013,Middletown - Russell,Middlesex,P,121.0,47325.0,282955.0,6.0,9394.4204,0.4818531889290012,30982.0,0.7,508032.0,10.7,676.0,15551.0,196226.0,4.1,2915322.0,2362500.0,"(45051.8, 59858.4]"
3182,2013,Milford,New Haven,P,99.0,52981.0,169983.0,3.2,31684.0,0.6,55284.0,1.0,278718.0,5.3,440.0,16889.0,151497.0,2.9,1718682.0,805991.0,"(45051.8, 59858.4]"
3183,2013,Monroe - Edith Wheeler,Fairfield,P,45.0,19794.0,123292.0,6.2,12297.0,0.62,16676.0,0.8,183370.0,9.3,512.0,9927.0,100903.0,5.1,749214.0,464903.0,"(15438.6, 30245.2]"
3184,2013,Montville - Raymond,New London,P,140.0,19686.0,15392.0,0.8,4295.0,0.22,210.0,0.0,31295.0,1.6,18.0,312.0,18730.0,1.0,75887.0,71733.0,"(15438.6, 30245.2]"
3185,2013,Morris,Litchfield,P,36.0,2356.0,9763.0,4.1,1063.0,0.45,642.0,0.3,14013.0,5.9,135.0,1365.0,14812.0,6.3,97161.0,71452.0,"(483.934, 15438.6]"
3186,2013,Naugatuck - Howard W.,New Haven,P,157.0,31774.0,122133.0,3.8,9226.0,0.29,12636.0,0.4,77419.0,2.4,499.0,7965.0,63435.0,2.0,795310.0,405931.0,"(30245.2, 45051.8]"
3187,2013,New Britain,Hartford,P,167.0,73153.0,295157.0,4.0,28287.0,0.39,69282.0,0.9,405378.0,5.5,1197.0,25948.0,216768.0,3.0,2945661.0,1462146.0,"(59858.4, 74665.0]"
3188,2013,New Canaan,Fairfield,P,2.0,20110.0,213000.0,10.6,14861.0,0.74,60748.0,3.0,487765.0,24.3,815.0,22173.0,182745.0,9.1,3029830.0,1532251.0,"(15438.6, 30245.2]"
3189,2013,New Fairfield,Fairfield,P,46.0,14112.0,95497.0,6.8,8534.0,0.6,4576.0,0.3,132302.0,9.4,239.0,6994.0,51817.0,3.7,489947.0,399269.0,"(483.934, 15438.6]"
3190,2013,New Hartford - Bakerville,Litchfield,P,70.0,21222.776174062903,10000.0,1.4,1379.0,0.2,300.0,0.0,20649.0,3.0,36.0,180.0,14285.0,2.1,74252.0,34071.0,"(15438.6, 30245.2]"
3191,2013,New Hartford-Licia M.B.,Litchfield,P,70.0,6903.0,61000.0,8.8,2900.0,0.42,8200.0,1.2,81885.0,11.9,148.0,2349.0,62712.0,9.1,312546.0,157102.0,"(483.934, 15438.6]"
3192,2013,New Haven,New Haven,P,166.0,130741.0,604331.0,4.6,45546.0,0.35,102161.0,0.8,365088.0,2.8,2058.0,45129.0,472509.0,3.6,4059958.0,2494227.0,"(119084.8, 133891.4]"
3193,2013,New London,New London,P,163.0,27707.0,158698.0,5.7,8166.0,0.29,15496.0,0.6,59606.0,2.2,566.0,6005.0,75903.0,2.7,685184.0,344355.0,"(15438.6, 30245.2]"
3194,2013,New Milford,Litchfield,P,68.0,27835.0,186068.0,6.7,10491.0,0.38,24108.0,0.9,292188.0,10.5,728.0,14779.0,104526.0,3.8,1112783.0,633044.0,"(15438.6, 30245.2]"
3195,2013,Newington - Lucy Welles,Hartford,P,100.0,30602.0,220086.0,7.2,12016.0,0.39,63649.0,2.1,381371.0,12.5,904.0,33301.0,167079.0,5.5,2406747.0,1303791.0,"(30245.2, 45051.8]"
3196,2013,Newtown - Cyr.Booth,Fairfield,P,38.0,28042.0,150771.0,5.4,21675.0,0.77,6941.0,0.2,240591.0,8.6,433.0,11233.0,126841.0,4.5,1437653.0,786775.0,"(15438.6, 30245.2]"
3197,2013,Norfolk,Litchfield,P,29.0,1685.0,31521.0,18.7,1511.0,0.9,2531.0,1.5,26546.0,15.8,101.0,4679.0,37119.0,22.0,425498.0,196073.0,"(483.934, 15438.6]"
3198,2013,North Branford,New Haven,P,93.0,14379.0,55700.0,3.9,6027.0,0.42,7374.0,0.5,103861.0,7.2,374.0,10478.0,79056.0,5.5,592769.0,376435.0,"(483.934, 15438.6]"
3199,2013,North Canaan - Douglas,Litchfield,P,124.0,3259.0,16000.0,4.9,1108.0,0.34,560.0,0.2,23438.0,7.2,194.0,1908.0,20089.0,6.2,117734.0,80422.0,"(483.934, 15438.6]"
3200,2013,North Haven,New Haven,P,53.0,24033.0,72696.0,3.0,11000.0,0.46,10452.0,0.4,174216.0,7.2,460.0,7721.0,110300.0,4.6,937883.0,604104.0,"(15438.6, 30245.2]"
3201,2013,North Stonington-Wheeler,New London,P,80.0,5303.0,64010.0,12.1,2804.0,0.53,3480.0,0.7,47759.0,9.0,162.0,4635.0,21577.0,4.1,132258.0,67000.0,"(483.934, 15438.6]"
3202,2013,Norwalk,Fairfield,N,39.0,87190.0,420528.0,4.8,32394.0,0.37,37656.0,0.4,585596.0,6.7,1315.0,32420.0,267788.0,3.1,3233191.0,2434446.0,"(74665.0, 89471.6]"
3203,2013,Norwalk - Rowayton,Fairfield,P,39.0,21222.776174062903,39420.0,8.8,2442.0,0.54,4420.0,1.0,53849.0,12.0,390.0,10642.0,29288.0,6.5,294835.0,170209.0,"(15438.6, 30245.2]"
3204,2013,Norwich - Otis,New London,P,156.0,40502.0,156894.0,3.9,36300.0,0.9,8515.0,0.2,152617.0,3.8,582.0,11755.0,86962.0,2.1,1311845.0,759827.0,"(30245.2, 45051.8]"
3205,2013,Old Lyme - Phoebe,New London,P,17.0,7592.0,50000.0,6.6,7057.0,0.93,3450.0,0.5,68081.0,9.0,439.0,7570.0,47180.0,6.2,618571.0,333096.0,"(483.934, 15438.6]"
3206,2013,Old Saybrook - Acton,Middlesex,P,22.0,10238.0,131441.0,12.8,6386.0,0.62,5926.0,0.6,149435.0,14.6,374.0,6962.0,67579.0,6.6,723399.0,409524.0,"(483.934, 15438.6]"
3207,2013,Orange - Case,New Haven,P,44.0,13935.0,96537.0,6.9,4593.0,0.33,13797.0,1.0,155279.0,11.1,269.0,8249.0,123990.0,8.9,625142.0,395066.0,"(483.934, 15438.6]"
3208,2013,Oxford,New Haven,P,71.0,12819.0,27644.0,2.2,4141.0,0.32,3700.0,0.3,44134.0,3.4,474.0,6654.0,31833.0,2.5,246548.0,187981.0,"(483.934, 15438.6]"
3209,2013,Plainfield - Aldrich,Windham,P,162.0,15267.0,7398.0,0.5,2235.0,0.15,520.0,0.0,15643.0,1.0,51.0,924.0,15698.0,1.0,59427.0,30222.0,"(483.934, 15438.6]"
3210,2013,Plainville,Hartford,P,119.0,17819.0,129915.0,7.3,6252.0,0.35,8421.0,0.5,169385.0,9.5,280.0,8365.0,97250.0,5.5,657277.0,409539.0,"(15438.6, 30245.2]"
3211,2013,Plymouth - Terryville,Litchfield,P,142.0,12089.0,85000.0,7.0,4030.0,0.33,5740.0,0.5,64056.0,5.3,454.0,6528.0,65217.0,5.4,451053.0,263195.0,"(483.934, 15438.6]"
3212,2013,Pomfret,Windham,P,111.0,4217.0,13444.0,3.2,1746.0,0.41,1040.0,0.2,20411.0,4.8,156.0,1330.0,19588.0,4.6,87358.0,61080.0,"(483.934, 15438.6]"
3213,2013,Portland,Middlesex,P,105.0,9472.0,81735.0,8.6,4018.0,0.42,10702.0,1.1,147477.0,15.6,314.0,6998.0,78222.0,8.3,665873.0,456401.0,"(483.934, 15438.6]"
3214,2013,Preston,New London,P,114.0,4753.0,18132.0,3.8,2470.0,0.52,529.0,0.1,32959.0,6.9,118.0,1894.0,33133.0,7.0,140311.0,83339.0,"(483.934, 15438.6]"
3215,2013,Prospect,New Haven,P,109.0,9642.0,31000.0,3.2,4604.0,0.48,7800.0,0.8,50131.0,5.2,134.0,1253.0,48364.0,5.0,256530.0,157116.0,"(483.934, 15438.6]"
3216,2013,Putnam,Windham,P,150.0,9491.0,66784.0,7.0,5313.0,0.56,5255.0,0.6,83792.0,8.8,450.0,9729.0,39317.0,4.1,428216.0,231304.0,"(483.934, 15438.6]"
3217,2013,Redding - Mark Twain,Fairfield,P,14.0,9299.0,80188.0,8.6,5300.0,0.57,3509.0,0.4,130070.0,14.0,332.0,7353.0,61035.0,6.6,754992.0,376267.0,"(483.934, 15438.6]"
3218,2013,Ridgefield,Fairfield,P,84.5308740978348,21222.776174062903,108243.81620957839,5.409180655736961,9394.4204,0.4818531889290012,20040.20407729879,0.7465547060014956,151043.6314330958,7.838627452767229,412.53696576868543,9126.116605616606,83112.3281921241,5.430722671096042,923693.7385263783,558367.0520278732,"(15438.6, 30245.2]"
3219,2013,Rocky Hill-Cora Belden,Hartford,P,59.0,19729.0,150049.0,7.6,7723.0,0.39,21216.0,1.1,250372.0,12.7,507.0,11266.0,58384.0,3.0,926128.0,728577.0,"(15438.6, 30245.2]"
3220,2013,Roxbury - Minor,Litchfield,P,6.0,2237.0,20985.0,9.4,1148.0,0.51,5156.0,2.3,16631.0,7.4,117.0,2412.0,39628.0,17.7,262242.0,108045.0,"(483.934, 15438.6]"
3221,2013,Salem,New London,P,97.0,6826.0,32000.0,4.7,3751.0,0.55,670.0,0.1,57625.0,8.4,396.0,6204.0,32377.0,4.7,238659.0,95144.0,"(483.934, 15438.6]"
3222,2013,Salisbury - Scoville,Litchfield,P,13.0,3701.0,47408.0,12.8,2518.0,0.68,3335.0,0.9,73321.0,19.8,360.0,7929.0,36695.0,9.9,504661.0,225239.0,"(483.934, 15438.6]"
3223,2013,Scotland,Windham,P,136.0,1710.0,9900.0,5.8,775.0,0.45,78.0,0.0,24415.0,14.3,212.0,1278.0,17144.0,10.0,54112.0,32795.0,"(483.934, 15438.6]"
3224,2013,Seymour,New Haven,P,126.0,16561.0,137091.0,8.3,13332.0,0.81,4810.0,0.3,82895.0,5.0,123.0,3280.0,80378.0,4.9,641683.0,268060.0,"(15438.6, 30245.2]"
3225,2013,Sharon - Hotchkiss,Litchfield,P,9.0,2747.0,23000.0,8.4,1963.0,0.71,1800.0,0.7,19158.0,7.0,77.0,2549.0,12842.0,4.7,265988.0,99325.0,"(483.934, 15438.6]"
3226,2013,Shelton - Plumb,Fairfield,P,56.0,40261.0,172000.0,4.3,14329.0,0.36,7430.0,0.2,242034.0,6.0,1127.0,18543.0,151816.0,3.8,1084709.0,725925.0,"(30245.2, 45051.8]"
3227,2013,Sherman,Fairfield,P,24.0,3648.0,11500.0,3.2,1963.0,0.54,1000.0,0.3,17260.0,4.7,132.0,1488.0,26912.0,7.4,184395.0,98187.0,"(483.934, 15438.6]"
3228,2013,Simsbury,Hartford,P,47.0,23620.0,254745.0,10.8,13380.0,0.57,59085.0,2.5,461477.0,19.5,1010.0,27934.0,153179.0,6.5,1406793.0,1014498.0,"(15438.6, 30245.2]"
3229,2013,Somers,Tolland,P,134.0,11451.0,71984.0,6.3,3994.0,0.35,4760.0,0.4,89279.0,7.8,279.0,5019.0,62773.0,5.5,441831.0,261658.0,"(483.934, 15438.6]"
3230,2013,South Windsor,Hartford,P,73.0,25835.0,213093.0,8.2,11531.0,0.45,14118.0,0.5,272858.0,10.6,531.0,9772.0,145624.0,5.6,1622042.0,782613.0,"(15438.6, 30245.2]"
3231,2013,Southbury,New Haven,P,50.0,19877.0,186363.0,9.4,9675.0,0.49,7938.0,0.4,343046.0,17.3,611.0,14554.0,102745.0,5.2,655052.0,447878.0,"(15438.6, 30245.2]"
3232,2013,Southington,Hartford,P,98.0,43434.0,312670.0,7.2,18972.0,0.44,112689.0,2.6,353720.0,8.1,329.0,13267.0,137319.0,3.2,1370898.0,941668.0,"(30245.2, 45051.8]"
3233,2013,Sprague,New London,P,151.0,2988.0,2132.0,0.7,1661.0,0.56,671.0,0.2,10602.0,3.5,183.0,678.0,11863.0,4.0,67931.0,54228.0,"(483.934, 15438.6]"
3234,2013,Stafford,Tolland,P,143.0,11987.0,70512.0,5.9,5243.0,0.44,3968.0,0.3,82029.0,6.8,876.0,6852.0,56088.0,4.7,555838.0,300065.0,"(483.934, 15438.6]"
3235,2013,Stamford - Ferguson,Fairfield,P,26.0,125109.0,735843.0,5.9,79020.0,0.63,139558.0,1.1,953268.0,7.6,1889.0,47592.0,513647.0,4.1,8387669.0,4579887.0,"(119084.8, 133891.4]"
3236,2013,Sterling,Windham,P,152.0,3799.0,6749.0,1.8,1318.0,0.35,820.0,0.2,39592.0,10.4,82.0,842.0,30709.0,8.1,77136.0,42242.0,"(483.934, 15438.6]"
3237,2013,Stonington,New London,P,43.0,18556.0,40350.0,2.2,5178.0,0.28,4597.0,0.2,57614.0,3.1,285.0,7751.0,38988.0,2.1,421454.0,219509.0,"(15438.6, 30245.2]"
3238,2013,Stratford,Fairfield,P,95.0,52077.0,231767.0,4.5,22753.0,0.44,56848.0,1.1,438440.0,8.4,1341.0,41056.0,169418.0,3.3,3015468.0,1707381.0,"(45051.8, 59858.4]"
3239,2013,Suffield - Kent,Hartford,P,94.0,15868.0,79739.0,5.0,6886.0,0.43,20040.20407729879,0.7465547060014956,110271.0,6.9,540.0,5657.0,83270.0,5.2,459356.0,318071.0,"(15438.6, 30245.2]"
3240,2013,Thomaston,Litchfield,P,131.0,7788.0,75000.0,9.6,3208.0,0.41,7450.0,1.0,80528.0,10.3,504.0,9292.0,46628.0,6.0,350603.0,208554.0,"(483.934, 15438.6]"
3241,2013,Thompson,Windham,P,144.0,9373.0,52559.0,5.6,6099.0,0.65,14559.0,1.6,69022.0,7.4,367.0,6668.0,57341.0,6.1,373585.0,269571.0,"(483.934, 15438.6]"
3242,2013,Tolland,Tolland,P,88.0,14964.0,77231.0,5.2,6342.0,0.42,9929.0,0.7,123482.0,8.3,213.0,4484.0,65103.0,4.4,420012.0,317870.0,"(483.934, 15438.6]"
3243,2013,Torrington,Litchfield,P,154.0,35808.0,76325.0,2.1,11639.0,0.33,3744.0,0.1,105902.0,3.0,343.0,7974.0,55241.0,1.5,677909.0,359128.0,"(30245.2, 45051.8]"
3244,2013,Trumbull,Fairfield,P,41.0,36514.0,274786.0,7.5,19070.0,0.52,19253.0,0.5,468046.0,12.8,602.0,10870.0,170934.0,4.7,1720647.0,1142980.0,"(30245.2, 45051.8]"
3245,2013,Union,Tolland,P,60.0,852.0,8000.0,9.4,430.0,0.5,40.0,0.0,4670.0,5.5,88.0,1426.0,12930.0,15.2,36959.0,15042.0,"(483.934, 15438.6]"
3246,2013,Vernon - Rockville,Tolland,P,149.0,29122.0,110201.0,3.8,16054.0,0.55,1886.0,0.1,106226.0,3.6,196.0,6801.0,79300.0,2.7,929954.0,462610.0,"(15438.6, 30245.2]"
3247,2013,Voluntown,New London,P,133.0,2611.0,8615.0,3.3,2143.0,0.82,44.0,0.0,22165.0,8.5,71.0,505.0,21538.0,8.2,70465.0,40034.0,"(483.934, 15438.6]"
3248,2013,Wallingford,New Haven,P,87.0,45179.0,474240.0,10.5,26476.0,0.59,82590.0,1.8,669009.0,14.8,712.0,25555.0,244711.0,5.4,2975186.0,1583679.0,"(45051.8, 59858.4]"
3249,2013,Warren,Litchfield,P,15.0,1447.0,3493.0,2.4,459.0,0.32,40.0,0.0,8497.0,5.9,86.0,939.0,11526.0,8.0,55769.0,27274.0,"(483.934, 15438.6]"
3250,2013,Washington - Gunn,Litchfield,P,8.0,3534.0,47877.0,13.5,2504.0,0.71,7280.0,2.1,62806.0,17.8,233.0,6739.0,48109.0,13.6,475770.0,205497.0,"(483.934, 15438.6]"
3251,2013,Waterbury - Silas Bron.,New Haven,P,164.0,109915.0,266458.0,2.4,15578.0,0.14,11189.0,0.1,173135.0,1.6,289.0,4134.0,262536.0,2.4,2170915.0,1519196.0,"(104278.2, 119084.8]"
3252,2013,Waterford,New London,P,37.0,19533.0,183320.0,9.4,6866.0,0.35,34033.0,1.7,236618.0,12.1,398.0,10958.0,80863.0,4.1,1403066.0,882063.0,"(15438.6, 30245.2]"
3253,2013,Watertown,Litchfield,P,108.0,22261.0,67811.0,3.0,10678.0,0.48,53622.0,2.4,80297.0,3.6,100.0,3735.0,77993.0,3.5,755454.0,402229.0,"(15438.6, 30245.2]"
3254,2013,West Hartford,Hartford,P,82.0,63274.0,520340.0,8.2,26360.0,0.42,66085.0,1.0,834003.0,13.2,1167.0,28049.0,240174.0,3.8,3108672.0,2282994.0,"(59858.4, 74665.0]"
3255,2013,West Haven,New Haven,P,160.0,55404.0,115000.0,2.1,20635.0,0.37,28202.0,0.5,152042.0,2.7,628.0,5568.0,121724.0,2.2,1689186.0,875751.0,"(45051.8, 59858.4]"
3256,2013,Westbrook,Middlesex,P,32.0,6914.0,45000.0,6.5,3967.0,0.57,11788.0,1.7,46584.0,6.7,475.0,8269.0,51877.0,7.5,384058.0,229667.0,"(483.934, 15438.6]"
3257,2013,Weston,Fairfield,P,5.0,10350.0,57614.0,5.6,4182.0,0.4,8424.0,0.8,50573.0,4.9,256.0,6846.0,50436.0,4.9,421220.0,270229.0,"(483.934, 15438.6]"
3258,2013,Westport,Fairfield,P,3.0,27068.0,444560.0,16.4,17634.0,0.65,210851.0,7.8,810193.0,29.9,1597.0,59701.0,183989.0,6.8,5186376.0,3107566.0,"(15438.6, 30245.2]"
3259,2013,Wethersfield,Hartford,P,92.0,26710.0,184206.0,6.9,13120.0,0.49,60406.0,2.3,358819.0,13.4,604.0,17361.0,110822.0,4.1,1793707.0,1056391.0,"(15438.6, 30245.2]"
3260,2013,Willington,Tolland,P,123.0,5994.0,21000.0,3.5,4152.0,0.69,18000.0,3.0,44478.0,7.4,49.0,4978.0,44511.0,7.4,156272.0,95659.0,"(483.934, 15438.6]"
3261,2013,Wilton,Fairfield,P,7.0,18617.0,261317.0,14.0,10703.0,0.57,38590.0,2.1,332721.0,17.9,962.0,30079.0,136082.0,7.3,3229398.0,1525670.0,"(15438.6, 30245.2]"
3262,2013,Winchester - Beardsley,Litchfield,N,135.0,16291.0,25202.0,1.5,6182.0,0.38,872.0,0.1,54625.0,3.4,484.0,2924.0,51528.0,3.2,320038.0,159737.0,"(15438.6, 30245.2]"
3263,2013,Windham - Guilford Sm,Windham,P,168.0,21222.776174062903,7564.0,15.3,353.0,0.71,208.0,0.4,7750.0,15.7,82.0,1354.0,10494.0,21.2,43310.0,27500.0,"(15438.6, 30245.2]"
3264,2013,Windham - Willimantic,Windham,N,168.0,25091.0,140000.0,5.6,11276.0,0.45,3120.0,0.1,97725.0,3.9,136.0,2827.0,52469.0,2.1,739713.0,404068.0,"(15438.6, 30245.2]"
3265,2013,Windham - Windham Free,Windham,P,168.0,21222.776174062903,9000.0,0.4,836.0,0.03,825.0,0.0,9598.0,0.4,85.0,2134.0,7869.0,0.3,69922.0,25607.0,"(15438.6, 30245.2]"
3266,2013,Windsor,Hartford,P,84.0,29140.0,276814.0,9.5,11464.0,0.39,67890.0,2.3,284718.0,9.8,835.0,17356.0,163532.0,5.6,1582559.0,846607.0,"(15438.6, 30245.2]"
3267,2013,Windsor Locks,Hartford,P,96.0,12546.0,57000.0,4.5,4974.0,0.4,5000.0,0.4,84849.0,6.8,217.0,2533.0,58811.0,4.7,475480.0,258140.0,"(483.934, 15438.6]"
